고객번호,fluctuation,f_커리어,f_소형가전,f_셔츠,f_모피피혁,f_시티웨어,f_골프용품,f_통신컴퓨터,f_주방가전,f_트래디셔널,f_준보석시계,f_디자이너,f_대형가전,f_악기,f_보석,f_남성 트랜디,f_축산가공,f_남성정장,f_명품,Monetary,A_Monetary_실제지출,B_Monetary_실제지출,C_Monetary_실제지출,D_Monetary_실제지출,pred
114,2.0,0.0001,0.0001,2.0,6.0,-5.0,2.0,0.0001,0.0001,6.0,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0,20361584.0,21908880.0,681626.0,1326541.0,22000.0,0
115,1.0,0.0001,0.0001,6.0,0.0,0.0001,0.0001,0.0001,-3.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,8.0,0.0001,2.0,55075218.0,68528560.0,0.0,233868.0,13930.0,0
116,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6039804.0,1608450.0,280786.0,6277361.0,0.0,1
117,-2.0,0.0001,0.0,0.0001,0.0001,0.0001,5.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,1.0,0.0001,0.0,32725916.0,41786530.0,1575885.0,1435900.0,18850.0,0
118,-1.0,0.0,0.0001,6.0,0.0001,-1.0,0.0,0.0001,0.0,-6.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,4.0,5.0,0.0,82661750.0,105225900.0,16130.0,40880.0,0.0,0
119,1.0,-1.0,0.0001,0.0,-5.0,0.0001,-4.0,0.0001,4.0,0.0,8.0,0.0001,0.0001,0.0001,0.0001,-2.0,1.0,0.0001,1.0,60747247.0,65697420.0,288389.0,998401.0,0.0,0
120,0.0,0.0001,0.0001,8.0,8.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,179430478.0,243251210.0,1509318.0,21890.0,0.0,0
121,0.0,-5.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,3.0,-5.0,0.0,13175946.0,17687930.0,2420286.0,0.0,8500.0,1
122,-1.0,-6.0,0.0001,0.0,0.0001,0.0,2.0,0.0,0.0,2.0,0.0001,-4.0,0.0001,0.0001,0.0001,0.0,-3.0,-5.0,0.0,31931048.0,34400430.0,6117870.0,27580.0,0.0,0
123,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,7830667.0,593900.0,10083738.0,5400.0,0.0,1
124,2.0,-6.0,0.0001,0.0001,-1.0,2.0,0.0001,0.0001,0.0,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0,-1.0,0.0001,4.0,23514880.0,39372930.0,53110.0,11360.0,4700.0,1
125,3.0,0.0001,0.0001,0.0001,0.0001,2.0,2.0,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0,10107616.0,14204720.0,1439011.0,16200.0,0.0,1
126,-2.0,0.0001,0.0001,0.0001,0.0001,0.0,3.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,30057725.0,32395330.0,8241829.0,60250.0,0.0,0
127,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0,5005164.0,6371550.0,717244.0,5380.0,19900.0,1
128,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,0.0001,0.0001,0.0001,7371069.0,59000.0,8662950.0,72480.0,0.0,0
129,0.0,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5678383.0,194000.0,6550224.0,475985.0,0.0,0
130,3.0,5.0,0.0,4.0,0.0,2.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,2.0,33849615.0,44509100.0,83360.0,1295790.0,0.0,0
131,0.0,3.0,-5.0,2.0,5.0,-2.0,4.0,0.0001,0.0,0.0001,0.0001,4.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0,26551638.0,26124900.0,145800.0,6554935.0,0.0,0
132,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,-3.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0,0.0001,0.0001,9426950.0,3285160.0,8282974.0,572975.0,0.0,0
133,-1.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,5.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-2.0,0.0001,-4.0,17449019.0,22393840.0,2190347.0,61860.0,0.0,1
134,0.0,0.0,0.0001,-6.0,0.0001,5.0,0.0001,0.0001,0.0,6.0,0.0001,4.0,6.0,0.0001,0.0001,0.0001,-1.0,0.0001,-1.0,73207640.0,104343410.0,817864.0,54190.0,0.0,1
135,1.0,0.0001,0.0001,0.0,-5.0,-6.0,4.0,0.0,0.0001,0.0,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,11912518.0,12735590.0,216458.0,52070.0,3900.0,0
136,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,17577530.0,30752530.0,162670.0,7980.0,0.0,1
137,-1.0,0.0001,0.0001,-3.0,-6.0,0.0001,1.0,0.0001,0.0,0.0,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,-1.0,0.0001,-1.0,68172053.0,109849170.0,505430.0,2976149.0,0.0,1
138,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,4.0,0.0001,0.0,35749862.0,44257790.0,4283742.0,11370.0,0.0,0
139,0.0,4.0,0.0001,0.0001,0.0001,-8.0,0.0001,0.0001,1.0,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,6.0,39192917.0,41694840.0,5742731.0,1488291.0,19400.0,0
140,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,5.0,1.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0,186143776.0,248629670.0,97756.0,332730.0,0.0,0
141,-1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4338578.0,20000.0,114150.0,5630473.0,0.0,1
142,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,483040.0,825300.0,40690.0,1800.0,0.0,1
143,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5607086.0,234790.0,7123782.0,0.0,3500.0,1
144,1.0,-8.0,0.0001,0.0001,0.0001,5.0,-5.0,0.0001,0.0001,0.0,0.0001,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,59862092.0,15008620.0,5591186.0,49678022.0,0.0,0
145,-2.0,0.0001,0.0,6.0,6.0,3.0,0.0,0.0001,0.0,-7.0,0.0001,-3.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,-2.0,115022278.0,139439180.0,674237.0,147366.0,0.0,0
146,1.0,0.0,0.0001,0.0001,5.0,0.0,0.0001,4.0,0.0001,-2.0,2.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,1.0,72227560.0,101169230.0,0.0,0.0,0.0,1
147,1.0,0.0,5.0,0.0001,0.0001,0.0001,1.0,0.0001,0.0,2.0,0.0001,0.0001,0.0,0.0001,0.0,4.0,0.0,0.0,3.0,71493709.0,84718730.0,12627542.0,57730.0,0.0,0
148,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4278819.0,114000.0,14420.0,5537677.0,0.0,1
149,1.0,6.0,0.0001,0.0,7.0,0.0,0.0001,0.0,5.0,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,20478831.0,26170750.0,1299147.0,108126.0,0.0,0
150,3.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,-5.0,0.0001,0.0001,7.0,0.0001,0.0001,0.0001,7.0,0.0,8.0,0.0,20542928.0,13604750.0,10687720.0,19250.0,0.0,0
151,1.0,3.0,7.0,4.0,1.0,2.0,1.0,0.0001,9.0,0.0,0.0001,6.0,7.0,0.0001,8.0,4.0,-1.0,0.0001,-8.0,65745151.0,80930940.0,2044801.0,14210.0,0.0,0
152,-1.0,-6.0,0.0001,0.0001,0.0001,-5.0,5.0,0.0001,0.0,-6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,24492580.0,30460580.0,7100.0,2421500.0,0.0,0
153,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,8875325.0,9967680.0,963458.0,30800.0,3300.0,0
154,-2.0,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-6.0,0.0001,-1.0,35764924.0,69770830.0,1941559.0,11760.0,0.0,1
155,-1.0,6.0,0.0001,-5.0,-2.0,0.0001,-2.0,0.0001,0.0,3.0,0.0001,3.0,0.0001,0.0001,0.0001,0.0,-2.0,0.0001,-5.0,45355161.0,55399380.0,279431.0,18000.0,0.0,0
156,0.0,0.0,-2.0,1.0,0.0001,2.0,6.0,0.0,0.0,1.0,0.0001,5.0,0.0001,0.0001,-6.0,-6.0,-2.0,0.0001,-2.0,114075290.0,150377070.0,22410.0,50050.0,0.0,0
157,-1.0,-5.0,0.0001,0.0,0.0,-6.0,0.0,0.0001,0.0001,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,9761481.0,12433430.0,27000.0,1624186.0,3500.0,1
158,0.0,0.0001,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,2.0,0.0001,0.0001,8949854.0,8299610.0,3406302.0,45030.0,44700.0,0
159,1.0,6.0,0.0001,0.0,0.0001,6.0,0.0,-4.0,-7.0,-6.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,6.0,99942360.0,143013320.0,813210.0,53080.0,0.0,1
160,0.0,0.0001,0.0001,0.0001,-7.0,6.0,0.0,0.0001,4.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,3.0,15129798.0,16026510.0,4495637.0,6900.0,0.0,0
161,0.0,0.0,0.0001,0.0001,4.0,0.0,0.0,0.0001,-2.0,0.0,0.0001,-1.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,103591750.0,170105820.0,1521068.0,11570.0,0.0,1
162,1.0,5.0,0.0001,-6.0,0.0001,-2.0,0.0,0.0001,0.0,0.0001,0.0001,2.0,0.0001,0.0001,0.0,0.0,4.0,0.0,0.0,58561560.0,66879160.0,2960610.0,361060.0,0.0,0
163,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,9017794.0,3628800.0,87910.0,7694274.0,60300.0,0
164,-2.0,0.0001,0.0001,-6.0,0.0001,0.0,-3.0,0.0001,-5.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,-1.0,69515459.0,105935490.0,3393482.0,353894.0,0.0,1
165,3.0,1.0,0.0001,6.0,2.0,3.0,4.0,0.0001,5.0,0.0,5.0,0.0001,0.0001,0.0001,-4.0,0.0,-1.0,0.0,0.0,30375780.0,40290590.0,520690.0,8000.0,0.0,0
166,1.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,-1.0,0.0,0.0,6.0,0.0001,0.0001,0.0001,5.0,0.0001,0.0,25890469.0,30580420.0,3839010.0,4100.0,0.0,0
167,-1.0,0.0,0.0001,8.0,0.0,3.0,0.0001,0.0001,0.0,-5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,1.0,0.0,-5.0,36139920.0,44148330.0,69980.0,0.0,49300.0,0
168,1.0,0.0,0.0001,0.0,7.0,0.0001,2.0,0.0001,0.0,-7.0,0.0001,-1.0,0.0001,0.0001,0.0001,0.0001,1.0,0.0,1.0,62561059.0,83444080.0,356870.0,1432520.0,0.0,0
169,-2.0,0.0001,0.0001,-4.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,-4.0,5413290.0,2211270.0,5950687.0,234184.0,0.0,1
170,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,10951580.0,862000.0,13493273.0,54970.0,0.0,1
171,-2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,-3.0,0.0001,0.0001,-4.0,0.0001,0.0001,0.0001,4.0,0.0001,-4.0,23682120.0,27573380.0,762980.0,62030.0,0.0,0
172,0.0,-3.0,0.0001,0.0001,0.0001,4.0,5.0,0.0001,-6.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,-1.0,0.0001,0.0001,18126669.0,17765010.0,4781040.0,24990.0,0.0,0
173,1.0,0.0001,0.0001,-3.0,0.0001,5.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,9418103.0,2582400.0,656896.0,8818920.0,0.0,0
174,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,38700.0,335300.0,89900.0,0.0,0.0,1
175,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,-6.0,3.0,0.0,0.0001,0.0001,26368307.0,7233310.0,27763005.0,10400.0,0.0,1
176,1.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,5.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6401375.0,1325420.0,256048.0,6534459.0,0.0,0
177,2.0,0.0001,0.0001,0.0001,0.0,3.0,1.0,0.0001,0.0,0.0001,0.0001,8.0,-4.0,0.0001,0.0001,0.0001,-7.0,0.0001,0.0001,67688816.0,92568260.0,1415050.0,29920.0,0.0,1
178,0.0,1.0,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,14571294.0,6996390.0,12924059.0,370486.0,0.0,1
179,0.0,0.0,-2.0,0.0001,-2.0,0.0,0.0,0.0001,-7.0,0.0,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,-4.0,36467658.0,47165630.0,2417668.0,0.0,10400.0,0
180,1.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,-1.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,39899390.0,53201660.0,137200.0,53750.0,0.0,0
181,-2.0,0.0,0.0,0.0,0.0001,0.0,0.0,-6.0,3.0,6.0,0.0001,-8.0,0.0001,0.0001,0.0001,0.0,2.0,0.0001,0.0,47368640.0,66675700.0,1035411.0,149503.0,0.0,1
182,0.0,3.0,0.0001,0.0,0.0001,2.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,-7.0,66776527.0,79256640.0,3040624.0,0.0,30350.0,0
183,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,10192043.0,261900.0,13160908.0,35760.0,0.0,1
184,6.0,8.0,0.0001,6.0,0.0001,7.0,4.0,0.0001,4.0,5.0,0.0001,5.0,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,7.0,27960881.0,36816930.0,926667.0,65560.0,0.0,0
185,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,10568935.0,282700.0,10560967.0,82200.0,0.0,0
186,1.0,7.0,0.0001,8.0,0.0001,0.0001,-6.0,0.0001,6.0,-8.0,0.0001,5.0,0.0,0.0001,0.0001,0.0001,0.0,5.0,4.0,51467435.0,73790900.0,3807579.0,200024.0,0.0,1
187,-1.0,-3.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,-2.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,11614743.0,19329890.0,743034.0,242954.0,0.0,1
188,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,11150467.0,903840.0,1687180.0,12779279.0,0.0,1
189,0.0,6.0,0.0,-9.0,0.0001,3.0,-6.0,0.0001,-1.0,-7.0,0.0001,3.0,2.0,0.0001,0.0001,0.0001,1.0,0.0,-1.0,84367420.0,98360030.0,110930.0,0.0,850220.0,0
190,1.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,-4.0,-6.0,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,-1.0,0.0,0.0,33199240.0,49367960.0,143963.0,0.0,0.0,1
191,-1.0,-4.0,0.0,-8.0,-6.0,9.0,1.0,0.0001,0.0,-4.0,0.0001,-3.0,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,-1.0,61587500.0,88303230.0,59200.0,41800.0,0.0,1
192,0.0,-4.0,-6.0,4.0,0.0001,0.0001,0.0,0.0001,-2.0,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0,32416138.0,38140900.0,3863220.0,230118.0,8000.0,0
193,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0,0.0001,7788441.0,519280.0,9799444.0,50613.0,0.0,1
194,0.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-2.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,-4.0,0.0001,0.0001,11522777.0,4067710.0,11036360.0,8367.0,0.0,0
195,-2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,0.0001,0.0001,0.0001,5280858.0,80300.0,6988100.0,6480.0,0.0,1
196,1.0,4.0,-4.0,0.0,0.0,6.0,0.0,-4.0,4.0,-4.0,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0,23903539.0,24192130.0,4847512.0,2237619.0,3000.0,0
197,-3.0,2.0,0.0001,0.0,0.0,6.0,-7.0,0.0001,0.0,-4.0,0.0001,-4.0,0.0,0.0001,0.0001,0.0,-1.0,-1.0,-4.0,80018637.0,93265040.0,4029492.0,15550.0,24000.0,0
198,1.0,2.0,0.0001,-5.0,0.0,-1.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,4.0,0.0001,-5.0,11342636.0,9371130.0,4894985.0,52190.0,0.0,0
199,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,-5.0,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,15618695.0,6556600.0,10960448.0,1197376.0,0.0,0
200,4.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,9615442.0,7442520.0,1219569.0,3972710.0,0.0,0
201,-1.0,-3.0,7.0,9.0,0.0001,-2.0,-1.0,0.0001,0.0,2.0,0.0001,6.0,0.0,0.0001,0.0,0.0001,2.0,0.0,-7.0,92477830.0,122184390.0,563160.0,469354.0,0.0,0
202,0.0,-5.0,0.0001,7.0,0.0001,0.0,-2.0,0.0001,0.0,4.0,0.0001,0.0,0.0001,-6.0,0.0001,0.0001,-4.0,3.0,-1.0,69559437.0,96401140.0,5800.0,5876429.0,0.0,1
203,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,5336377.0,78500.0,6664283.0,23960.0,0.0,0
204,0.0,3.0,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,4.0,-4.0,0.0,0.0001,17223051.0,14035100.0,10224229.0,13560.0,0.0,1
205,1.0,7.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,17877320.0,13566960.0,10562555.0,946646.0,9260.0,1
206,-1.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-2.0,0.0001,2.0,11746143.0,5390950.0,10700996.0,400424.0,0.0,1
207,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6244378.0,107500.0,7939592.0,990.0,2000.0,0
208,7.0,0.0,0.0001,1.0,-1.0,5.0,6.0,0.0001,0.0001,5.0,0.0001,0.0,0.0001,0.0001,6.0,6.0,0.0001,0.0,8.0,59851040.0,69371380.0,748010.0,10450.0,0.0,0
209,0.0,0.0,0.0,0.0,0.0001,-1.0,0.0,0.0001,4.0,3.0,0.0001,-5.0,0.0001,0.0001,0.0001,0.0001,-1.0,0.0001,2.0,13418932.0,17393170.0,414118.0,111394.0,0.0,0
210,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4844662.0,724940.0,4464081.0,1013746.0,0.0,0
211,-4.0,0.0,0.0001,0.0001,0.0001,-8.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,-1.0,0.0001,-5.0,15795764.0,21271900.0,177900.0,139314.0,0.0,0
212,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,16323831.0,7804540.0,93600.0,12640192.0,0.0,0
213,-1.0,0.0001,0.0001,0.0001,0.0001,0.0,-8.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,34886680.0,25277880.0,18478674.0,4126199.0,0.0,1
214,1.0,0.0,0.0001,0.0001,5.0,0.0001,-1.0,0.0001,0.0,0.0001,0.0001,-1.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,14961767.0,18711850.0,162000.0,2080756.0,0.0,1
215,-1.0,0.0001,0.0001,0.0001,-5.0,0.0001,0.0,0.0001,0.0001,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-3.0,0.0001,1.0,11130477.0,5112340.0,9177189.0,0.0,0.0,0
216,0.0,0.0001,0.0001,-6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,8990247.0,2313330.0,9339762.0,22640.0,0.0,0
217,0.0,0.0001,0.0001,0.0001,-6.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-1.0,0.0001,0.0001,8788560.0,13431010.0,966720.0,14240.0,0.0,1
218,0.0,0.0,0.0001,0.0,0.0001,-9.0,-6.0,-6.0,0.0,0.0,0.0001,4.0,-6.0,0.0001,0.0001,-9.0,2.0,5.0,0.0,159136781.0,209640160.0,3091540.0,0.0,117500.0,0
219,0.0,7.0,0.0001,0.0001,0.0001,0.0001,-6.0,-1.0,0.0001,6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0,38266982.0,46204900.0,4620870.0,14320.0,0.0,0
220,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-6.0,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,-6.0,0.0001,0.0001,14694155.0,786300.0,18513431.0,28560.0,0.0,1
221,-1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,8244531.0,1610060.0,9077298.0,25060.0,0.0,0
222,-2.0,-7.0,0.0001,4.0,-8.0,4.0,4.0,0.0001,0.0001,0.0,0.0001,4.0,-2.0,0.0,0.0001,3.0,0.0,6.0,1.0,59982062.0,68653470.0,5438407.0,1996481.0,0.0,0
223,-2.0,0.0001,0.0001,0.0,0.0,0.0001,-7.0,0.0,5.0,0.0,0.0001,0.0001,-6.0,0.0001,0.0001,0.0001,-8.0,0.0001,-6.0,122772140.0,136407520.0,175470.0,9220.0,0.0,0
224,0.0,-4.0,5.0,0.0001,0.0001,-1.0,1.0,0.0,5.0,2.0,0.0001,0.0001,0.0,0.0001,0.0001,6.0,0.0001,-6.0,-6.0,109917365.0,175692340.0,1426611.0,0.0,0.0,1
225,1.0,0.0001,3.0,-6.0,0.0001,2.0,7.0,0.0,-6.0,4.0,0.0001,6.0,-7.0,0.0001,0.0001,0.0001,3.0,0.0,0.0,121221967.0,167680060.0,749437.0,51110.0,0.0,1
226,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,8703322.0,2323320.0,8614050.0,185000.0,0.0,0
227,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4823634.0,272400.0,0.0,5686340.0,0.0,0
