고객번호,fluctuation,구매금액
1320,1.0,8078730
1321,0.0,4501213
1322,0.0,10401754
1323,3.0,6916984
1324,0.0,6086725
1325,0.0,9745742
1326,1.0,10451439
1327,1.0,67934430
1328,1.0,30559186
1329,-1.0,37485524
1330,-6.0,4549312
1331,2.0,15481520
1332,1.0,17674616
1333,-1.0,10109341
1334,3.0,191207215
1335,0.0,27361970
1336,0.0,22756115
1337,-1.0,16651941
1338,1.0,7404721
1339,-1.0,3741769
1340,0.0,47609573
1341,0.0,40254610
1342,-1.0,12373717
1343,-2.0,42118381
1344,-2.0,79366698
1345,0.0,56072578
1346,0.0,28321702
1347,-1.0,87821391
1348,0.0,259090991
1349,-1.0,112154922
1350,3.0,7461383
1351,0.0,16006736
1352,-1.0,8857535
1353,1.0,20155958
1354,0.0,11701524
1355,2.0,96130540
1356,0.0,48679946
1357,0.0,12765748
1358,0.0,22236726
1359,-1.0,11593171
1360,-1.0,34667968
1361,-3.0,8244418
1362,0.0,9794076
1363,2.0,14371213
1364,5.0,23430264
1365,1.0,75710117
1366,-2.0,22958791
1367,-2.0,43513220
1368,-1.0,11308680
1369,2.0,5413555
1370,0.0,29871280
1371,-1.0,7214059
1372,0.0,15422448
1373,-1.0,12311444
1374,-2.0,8843464
1375,0.0,69021382
1376,-2.0,16599653
1377,0.0,18973858
1378,0.0,139556637
1379,-1.0,33200
1380,1.0,9059890
1381,0.0,54757567
1382,-3.0,44248505
1383,5.0,15797886
1384,0.0,13224360
1385,-1.0,34048205
1386,-1.0,9764496
1387,-1.0,7760224
1388,1.0,16309956
1389,1.0,25789246
1390,2.0,6244237
1391,0.0,117718049
1392,2.0,7266676
1393,1.0,3329238
1394,-7.0,78872475
1395,-1.0,17753222
1396,-1.0,40092568
1397,0.0,5993157
1398,1.0,9383039
1399,1.0,15984860
1400,-1.0,7891976
1401,0.0,6446565
1402,0.0,7989395
1403,3.0,44243675
1404,0.0,19199063
1405,0.0,5983806
1406,0.0,165406320
1407,0.0,154684569
1408,-1.0,136448108
1409,-1.0,31198970
1410,1.0,7070431
1411,0.0,143245718
1412,1.0,25575312
1413,1.0,34640751
1414,0.0,18210787
1415,1.0,63533247
1416,1.0,4937183
1417,0.0,57998917
1418,1.0,18262568
1419,0.0,23848608
1420,0.0,31768355
1421,0.0,130411463
1422,-1.0,59756881
1423,1.0,13641831
1424,2.0,23668778
1425,1.0,25224710
1426,0.0,24273510
1427,0.0,6793814
1428,2.0,7012745
1429,1.0,7386280
1430,0.0,31453740
1431,2.0,14318271
1432,-1.0,6483415
1433,6.0,34050585
1434,0.0,34907990
1435,1.0,7467647
1436,-2.0,23567777
1437,0.0,21502154
1438,0.0,63554173
1439,3.0,8954931
1440,-1.0,65864874
1441,-1.0,133608520
1442,2.0,82301800
1443,1.0,78640784
1444,-1.0,9209896
1445,-1.0,60909158
1446,0.0,86405460
1447,1.0,37473350
1448,1.0,12464408
1449,2.0,65974145
1450,-3.0,148023700
1451,1.0,20251670
1452,-1.0,55852361
1453,-2.0,20354870
1454,1.0,25112000
1455,2.0,43321990
1456,-2.0,16634301
1457,2.0,34412114
1458,0.0,62048870
1459,-1.0,49148140
1460,0.0,116473253
1461,-1.0,94112168
1462,0.0,39514638
1463,2.0,10461115
1464,-2.0,17452253
1465,0.0,49725324
1466,1.0,7467223
1467,1.0,38333650
1468,0.0,10003846
1469,-1.0,6805903
1470,-2.0,18762211
1471,-1.0,45122240
1472,-2.0,101909348
1473,-1.0,11213150
1474,-1.0,4769304
1475,0.0,7324479
1476,0.0,56609700
1477,-1.0,9415239
1478,-2.0,9943352
1479,-2.0,26211270
1480,0.0,50070786
1481,1.0,16633528
1482,-1.0,26454096
1483,3.0,12004467
1484,1.0,15564604
1485,-3.0,10473916
1486,2.0,20024265
1487,-2.0,6268990
1488,-3.0,7436860
1489,-1.0,36120230
1490,2.0,20458865
1491,-3.0,13487242
1492,-1.0,62620886
1493,0.0,11451318
1494,-1.0,69787190
1495,1.0,7315112
1496,-1.0,6284672
1497,0.0,19265445
1498,0.0,27194366
1499,1.0,18632471
1500,1.0,6510169
1501,2.0,56026990
1502,-1.0,27983541
1503,-1.0,9551294
1504,0.0,2520495
1505,1.0,13432650
1506,2.0,9227953
1507,0.0,13424180
1508,-3.0,11287440
1509,-1.0,16466461
1510,-1.0,13707250
1511,2.0,10122901
1512,-1.0,50951330
1513,0.0,27632340
1514,0.0,26299152
1515,1.0,24105590
1516,-1.0,106012363
1517,-3.0,88104817
1518,4.0,35965440
1519,-1.0,62798800
1520,2.0,8211784
1521,0.0,62845352
1522,0.0,5352647
1523,0.0,109158844
1524,0.0,61142324
1525,1.0,8595884
1526,-1.0,69759906
1527,-1.0,9553366
1528,1.0,8831718
1529,0.0,12430770
1530,0.0,19107412
1531,1.0,8350511
1532,1.0,10201585
1533,-1.0,36451890
1534,1.0,42032670
1535,1.0,6392509
1536,-1.0,25257108
1537,1.0,32088610
1538,0.0,78942701
1539,0.0,13077543
1540,0.0,13248817
1541,1.0,8764582
1542,-2.0,74999023
1543,1.0,4223012
1544,0.0,5268420
1545,0.0,98397883
1546,3.0,7531544
1547,0.0,19859045
1548,1.0,35146756
1549,0.0,6071161
1550,1.0,82500283
1551,1.0,12791523
1552,-2.0,12301461
1553,0.0,5744232
1554,-1.0,47928448
1555,0.0,9437132
1556,1.0,16667570
1557,0.0,14274438
1558,-3.0,14637275
1559,0.0,15142072
1560,1.0,5005331
1561,0.0,89933170
1562,0.0,18624183
1563,0.0,60606706
1564,-1.0,7983898
1565,0.0,10775724
1566,-1.0,50690355
1567,-2.0,16080841
1568,1.0,11731526
1569,0.0,44010770
1570,-1.0,20794493
1571,-1.0,51663543
1572,-1.0,10888097
1573,1.0,9952779
1574,-1.0,9386253
1575,-5.0,31282050
1576,-6.0,92866930
1577,2.0,51166880
1578,0.0,19617370
1579,1.0,65486652
1580,2.0,8336226
1581,-2.0,12569257
1582,1.0,15587523
1583,0.0,18462930
1584,0.0,38198723
1585,1.0,114398656
1586,-3.0,6490008
1587,2.0,61811282
1588,-3.0,17995410
1589,0.0,77676610
1590,-1.0,7981061
1591,0.0,13230639
1592,-1.0,30910553
1593,1.0,21911574
1594,0.0,62656000
1595,1.0,4000539
1596,0.0,70341687
1597,1.0,21969158
1598,-1.0,13440672
1599,0.0,55327714
1600,1.0,8221093
1601,0.0,47248424
1602,0.0,18354810
1603,3.0,102144708
1604,-2.0,10240255
1605,-1.0,26446180
1606,-1.0,44205386
1607,1.0,163397072
1608,-1.0,10971705
1609,0.0,65029660
1610,0.0,5468400
1611,-1.0,11313931
1612,3.0,8903318
1613,1.0,24234752
1614,0.0,7193388
1615,1.0,78371785
1616,0.0,41954580
1617,-1.0,116841926
1618,0.0,163216880
1619,0.0,19958342
1620,2.0,20042852
1621,0.0,22489232
1622,-2.0,11013525
1623,0.0,6582511
1624,4.0,22209137
1625,1.0,15198115
1626,1.0,8909210
1627,1.0,7263222
1628,-3.0,82699165
1629,-2.0,10090358
1630,1.0,152717740
1631,-2.0,19582814
1632,1.0,13164143
1633,1.0,11082112
1634,0.0,303578
1635,3.0,41955560
1636,-1.0,8144718
1637,1.0,68302440
1638,1.0,110985085
1639,-3.0,17717324
1640,2.0,57895957
1641,1.0,194019411
1642,1.0,34831805
1643,-6.0,12884015
1644,1.0,22876712
1645,1.0,4777003
1646,-1.0,83629303
1647,1.0,23499075
1648,1.0,25055311
1649,2.0,10510700
1650,1.0,10620370
1651,-1.0,12869838
1652,-1.0,90922353
1653,-2.0,37123254
1654,-1.0,32640887
1655,0.0,9658062
1656,0.0,10232024
1657,3.0,15180250
1658,-2.0,21427190
1659,0.0,43106847
1660,-1.0,5728909
1661,-2.0,8688222
1662,1.0,68791047
1663,1.0,46328231
1664,1.0,162931576
1665,-1.0,10950847
1666,-2.0,24822136
1667,1.0,18365513
1668,-1.0,60682411
1669,-1.0,10718461
1670,-1.0,14921406
1671,1.0,70254333
1672,1.0,3365250
1673,-1.0,36933282
1674,2.0,26743542
1675,-2.0,35821880
1676,-1.0,14176623
1677,1.0,16915392
1678,-2.0,49942903
1679,0.0,35621730
1680,1.0,11470422
1681,0.0,52259010
1682,0.0,86915482
1683,0.0,25154331
1684,1.0,47628621
1685,0.0,67303125
1686,-1.0,2192167
1687,1.0,16220261
1688,0.0,117152051
1689,-1.0,8867601
1690,0.0,8084806
1691,0.0,102268120
1692,-1.0,24520663
1693,0.0,14430892
1694,0.0,13213901
1695,1.0,53020640
1696,0.0,44236190
1697,-1.0,10827003
1698,-3.0,6602992
1699,1.0,116896699
1700,1.0,6770886
1701,0.0,8380956
1702,0.0,297516717
1703,1.0,8207107
1704,-1.0,11031165
1705,-1.0,15086010
1706,2.0,7963508
1707,1.0,24458789
1708,-1.0,19910755
1709,1.0,50326840
1710,0.0,10821613
1711,0.0,6942804
1712,1.0,3530461
1713,1.0,45513166
1714,-1.0,13905680
1715,1.0,8937972
1716,0.0,26823594
1717,-1.0,5243977
1718,-1.0,17482070
1719,-1.0,11050130
1720,2.0,6859015
1721,0.0,9258668
1722,-1.0,27469809
1723,-2.0,157548243
1724,1.0,9504400
1725,-1.0,80211944
1726,-1.0,6325645
1727,1.0,11528139
1728,-2.0,127771532
1729,0.0,11186878
1730,0.0,9588178
1731,-1.0,49782713
1732,0.0,13898072
1733,0.0,301056778
1734,1.0,9254952
1735,0.0,17136337
1736,0.0,34793902
1737,2.0,6509529
1738,0.0,102726054
1739,-3.0,41552558
1740,-1.0,15161498
1741,-4.0,41456110
1742,0.0,9553532
1743,1.0,6859613
1744,1.0,10437048
1745,0.0,70283220
1746,1.0,14078398
1747,1.0,48363175
1748,-2.0,58894395
1749,1.0,23269478
1750,0.0,10776916
1751,3.0,8834316
1752,7.0,38083666
1753,-2.0,19189700
1754,0.0,213764240
1755,0.0,6677461
1756,1.0,58476180
1757,1.0,6239762
1758,1.0,10379192
1759,0.0,14799548
1760,0.0,59191834
1761,0.0,1049852
1762,-2.0,8311210
1763,0.0,26158455
1764,1.0,18011730
1765,0.0,10412666
1766,0.0,140089470
1767,-2.0,7579562
1768,-2.0,7131313
1769,-1.0,7841662
1770,0.0,67662160
1771,3.0,17555498
1772,1.0,5597625
1773,-3.0,3120080
1774,0.0,6544493
1775,1.0,16437087
1776,-2.0,10723793
1777,-3.0,49885121
1778,-2.0,6552739
1779,-1.0,10606908
1780,0.0,131753332
1781,-2.0,74938714
1782,1.0,67301340
1783,0.0,106780790
1784,1.0,145909670
1785,-1.0,97887235
1786,-3.0,62590710
1787,0.0,9179512
1788,2.0,35004194
1789,-3.0,30019559
1790,1.0,12297675
1791,1.0,82556744
1792,0.0,39336596
1793,-2.0,10255450
1794,-6.0,19014452
1795,2.0,22100084
1796,-1.0,79722860
1797,1.0,10176298
1798,-2.0,62014193
1799,1.0,7381194
1800,-3.0,9284227
1801,1.0,35484720
1802,0.0,14462755
1803,1.0,105789619
1804,-1.0,32683442
1805,2.0,10140472
1806,1.0,9172246
1807,0.0,14348269
1808,-4.0,32495963
1809,4.0,19246390
1810,1.0,23511411
1811,1.0,4165283
1812,-1.0,95199497
1813,0.0,23196813
1814,1.0,8285108
1815,1.0,62742894
1816,0.0,38616986
1817,-1.0,9685304
1818,-1.0,13129338
1819,-1.0,7701784
1820,5.0,9472568
1821,0.0,22343530
1822,0.0,5959052
1823,2.0,37763493
1824,3.0,9941921
1825,0.0,40279444
1826,-1.0,73204792
1827,-1.0,3706636
1828,1.0,61285978
1829,-1.0,50564974
1830,1.0,8544075
1831,2.0,5968204
1832,-1.0,6640438
1833,0.0,15124364
1834,-1.0,37904456
1835,0.0,15759116
1836,-1.0,13530980
1837,1.0,32514728
1838,1.0,21945349
1839,4.0,10079257
1840,1.0,8485147
1841,0.0,26996230
1842,0.0,139669652
1843,1.0,91950970
1844,0.0,54113400
1845,-1.0,12217958
1846,0.0,8178428
1847,0.0,28491460
1848,0.0,7930803
1849,0.0,8152462
1850,2.0,4695004
1851,0.0,14751239
1852,0.0,75418838
1853,4.0,5724276
1854,0.0,12317152
1855,0.0,15880783
1856,-1.0,46985213
1857,-3.0,32859580
1858,-1.0,10635183
1859,1.0,10856550
1860,0.0,8755644
1861,-1.0,27676932
1862,-1.0,43606509
1863,0.0,11379347
1864,1.0,99227208
1865,1.0,19908277
1866,-1.0,15348182
1867,1.0,11420167
1868,-1.0,10821002
1869,0.0,27133442
1870,0.0,85554679
1871,1.0,11637863
1872,1.0,82245915
1873,1.0,15470565
1874,1.0,23627112
1875,-5.0,5918491
1876,2.0,6373533
1877,2.0,21367193
1878,0.0,19904370
1879,-1.0,48185008
1880,0.0,247099140
1881,1.0,372816
1882,1.0,12685485
1883,1.0,3933471
1884,0.0,4661114
1885,0.0,27089660
1886,1.0,30473036
1887,0.0,8575454
1888,-4.0,56437053
1889,2.0,62932858
1890,-4.0,7340508
1891,0.0,7351598
1892,-4.0,5890073
1893,0.0,8377221
1894,-2.0,30679030
1895,1.0,81746840
1896,-2.0,47557519
1897,-1.0,8346004
1898,-3.0,66311990
1899,-2.0,27632743
1900,2.0,54320110
1901,0.0,40443660
1902,1.0,16720411
1903,-1.0,14727751
1904,-5.0,13639044
1905,0.0,14618392
1906,-2.0,9114523
1907,0.0,272053520
1908,-1.0,44426239
1909,0.0,59607772
1910,0.0,17493206
1911,0.0,34568301
1912,1.0,6316034
1913,1.0,61198154
1914,-1.0,6912279
1915,-1.0,9124825
1916,0.0,12444390
1917,1.0,16257491
1918,0.0,40902014
1919,1.0,4885989
1920,0.0,45182422
1921,3.0,8412460
1922,-1.0,96176331
1923,5.0,14939606
1924,-1.0,55636693
1925,1.0,53848173
1926,0.0,40465861
1927,-5.0,9742235
1928,0.0,20801790
1929,3.0,14941516
1930,1.0,38597084
1931,2.0,6798861
1932,-1.0,31479936
1933,0.0,9267194
1934,0.0,49851290
1935,-1.0,15773787
1936,1.0,11667569
1937,5.0,22005730
1938,-1.0,48699002
1939,1.0,116839141
1940,2.0,7785497
1941,1.0,56352637
1942,0.0,11421425
1943,1.0,15392962
1944,-1.0,29992909
1945,-2.0,108130439
1946,0.0,25964412
1947,-2.0,7936668
1948,0.0,15547370
1949,-2.0,8003860
1950,1.0,9248623
1951,-2.0,11108292
1952,-1.0,22129853
1953,1.0,46700043
1954,-2.0,75403757
1955,-4.0,8069345
1956,2.0,106807495
1957,2.0,69481311
1958,2.0,22363203
1959,0.0,10480548
1960,0.0,6238888
1961,3.0,26544861
1962,-1.0,10078096
1963,0.0,32693214
1964,1.0,15017143
1965,2.0,42660799
1966,2.0,9285652
1967,-1.0,5589613
1968,-3.0,41790235
1969,-3.0,17113960
1970,0.0,5078207
1971,0.0,48961300
1972,0.0,11619231
1973,0.0,20830434
1974,-1.0,49177605
1975,-2.0,5550254
1976,-1.0,96898828
1977,-1.0,6618635
1978,0.0,10157922
1979,-2.0,20217670
1980,0.0,15656440
1981,-1.0,39303879
1982,-1.0,19399333
1983,0.0,9481865
1984,2.0,129785000
1985,-1.0,26546893
1986,3.0,5971463
1987,-1.0,36033298
1988,1.0,77785292
1989,1.0,51809741
1990,0.0,54312050
1991,1.0,6456509
1992,0.0,117959629
1993,1.0,50730566
1994,0.0,11907460
1995,0.0,21691447
1996,1.0,31194414
1997,1.0,14301187
1998,0.0,44371207
1999,0.0,15822687
2000,-1.0,8495158
2001,0.0,18378906
2002,0.0,283758864
2003,0.0,6120788
2004,5.0,16263615
2005,2.0,5550738
2006,-2.0,90384360
2007,0.0,64346561
2008,-3.0,103615172
2009,0.0,68655494
2010,-1.0,51449230
2011,0.0,6858640
2012,-1.0,17662695
2013,-2.0,74560781
2014,1.0,7785456
2015,-1.0,14714461
2016,-2.0,128894390
2017,-1.0,120874678
2018,2.0,14146955
2019,1.0,446500
2020,0.0,12031437
2021,0.0,12135933
2022,0.0,18754723
2023,0.0,72245180
2024,-1.0,21244184
2025,0.0,161266788
2026,1.0,16678290
2027,1.0,61999465
2028,-2.0,6905242
2029,0.0,105354879
2030,3.0,10763347
2031,2.0,6817695
2032,0.0,10608843
2033,-1.0,11104502
2034,1.0,22161797
2035,-1.0,109888560
2036,-1.0,50735353
2037,1.0,38155893
2038,0.0,41978630
2039,-1.0,13606959
2040,-1.0,25963690
2041,-1.0,11976424
2042,3.0,14697138
2043,2.0,14995492
2044,0.0,3688984
2045,1.0,56044490
2046,0.0,110070713
2047,1.0,5146733
2048,1.0,7711152
2049,0.0,81369444
2050,1.0,111159966
2051,0.0,89626940
2052,-2.0,30900616
2053,0.0,8725468
2054,-1.0,119700336
2055,-1.0,10982506
2056,0.0,42206545
2057,0.0,44209885
2058,1.0,74257124
2059,2.0,9421803
2060,-2.0,37686370
2061,0.0,9153956
2062,-1.0,52436619
2063,2.0,9200887
2064,0.0,246578771
2065,-2.0,6050243
2066,-1.0,10964279
2067,-2.0,155371531
2068,0.0,22011457
2069,-2.0,14423369
2070,-1.0,110381170
2071,1.0,49507502
2072,0.0,15180221
2073,0.0,29952330
2074,-1.0,30788779
2075,-1.0,6439580
2076,0.0,49477708
2077,1.0,14026815
2078,5.0,17115837
2079,1.0,14308085
2080,0.0,26999661
2081,1.0,27753124
2082,-2.0,6828540
2083,1.0,8679797
2084,1.0,11411081
2085,0.0,119103254
2086,1.0,6280143
2087,2.0,14192187
2088,0.0,19664667
2089,0.0,68924182
2090,1.0,49480210
2091,1.0,122272256
2092,3.0,15918507
2093,1.0,46329450
2094,0.0,6638284
2095,-1.0,50020528
2096,0.0,6838446
2097,2.0,51870106
2098,1.0,21584486
2099,4.0,22172373
2100,0.0,19653708
2101,0.0,6217529
2102,0.0,15955156
2103,1.0,13430664
2104,0.0,10164781
2105,0.0,47400855
2106,1.0,9875391
2107,2.0,16299810
2108,-2.0,154277449
2109,-2.0,40510649
2110,0.0,33077102
2111,1.0,12549221
2112,0.0,254321427
2113,1.0,8100483
2114,1.0,50567308
2115,1.0,11043480
2116,0.0,16451010
2117,1.0,36758886
2118,1.0,10526089
2119,-2.0,38566300
2120,-3.0,24115751
2121,-2.0,50341900
2122,-1.0,50690884
2123,3.0,37825937
2124,-1.0,70368761
2125,0.0,20530804
2126,0.0,145424144
2127,0.0,9066487
2128,0.0,83532400
2129,1.0,10297284
2130,1.0,11596771
2131,-1.0,15662327
2132,1.0,8947943
2133,0.0,32849098
2134,1.0,19142586
2135,-1.0,9752274
2136,2.0,20967711
2137,1.0,25204805
2138,1.0,112870103
2139,-1.0,57707110
2140,0.0,7338293
2141,1.0,8501225
2142,3.0,7450345
2143,1.0,60499264
2144,-4.0,27679306
2145,-1.0,78838750
2146,2.0,9321770
2147,2.0,69610288
2148,-1.0,43538333
2149,-2.0,8837521
2150,0.0,20764640
2151,0.0,12258336
2152,-1.0,59588219
2153,0.0,8417359
2154,0.0,39027826
2155,-2.0,9387010
2156,0.0,82916372
2157,0.0,12501517
2158,1.0,40071600
2159,0.0,30739862
2160,1.0,15043439
2161,1.0,21031629
2162,2.0,46436967
2163,0.0,11681517
2164,-1.0,14403267
2165,0.0,7518777
2166,0.0,12408616
2167,-1.0,11630905
2168,1.0,76671758
2169,4.0,12468336
2170,0.0,21785120
2171,2.0,44816523
2172,0.0,61163882
2173,0.0,9064369
2174,0.0,11523661
2175,-3.0,7815808
2176,2.0,8000915
2177,-2.0,43161110
2178,-2.0,108899382
2179,-1.0,63178821
2180,0.0,20248163
2181,1.0,32213705
2182,0.0,6637403
2183,-2.0,13175016
2184,0.0,121243181
2185,1.0,54220328
2186,-1.0,29448134
2187,0.0,129560710
2188,1.0,9823451
2189,-1.0,14849338
2190,-2.0,12245642
2191,-1.0,10916924
2192,-1.0,14010770
2193,2.0,9589160
2194,1.0,743901
2195,-2.0,92890769
2196,-3.0,11273150
2197,0.0,27141465
2198,2.0,15576020
2199,0.0,31232993
2200,2.0,16781180
2201,-1.0,8231796
2202,0.0,109844078
2203,1.0,11283958
2204,0.0,7088554
2205,0.0,100652637
2206,1.0,35484592
2207,0.0,60015182
2208,1.0,6602053
2209,1.0,45247180
2210,3.0,11357461
2211,1.0,6317789
2212,0.0,7312184
2213,1.0,6550104
2214,0.0,17631519
2215,1.0,7424469
2216,1.0,31782520
2217,0.0,23475290
2218,-1.0,51560138
2219,2.0,115905208
2220,-1.0,17675228
2221,-2.0,40736222
2222,0.0,11373141
2223,-1.0,83531601
2224,0.0,41107343
2225,-1.0,27882182
2226,3.0,65708633
2227,0.0,13025934
2228,1.0,31674516
2229,0.0,20737440
2230,0.0,107496357
2231,0.0,42405995
2232,0.0,8892951
2233,2.0,34885710
2234,3.0,57121400
2235,-1.0,46365330
2236,0.0,13265088
2237,2.0,30823880
2238,0.0,44930727
2239,0.0,169740820
2240,1.0,12415098
2241,1.0,28268657
2242,0.0,22587493
2243,1.0,8799809
2244,0.0,89025054
2245,-1.0,7605948
2246,0.0,6849916
2247,-1.0,4456599
2248,1.0,30950360
2249,1.0,15988207
2250,0.0,5425512
2251,0.0,8376711
2252,1.0,7701940
2253,0.0,8826130
2254,-1.0,31368927
2255,-1.0,4787773
2256,-1.0,111204234
2257,0.0,9912865
2258,0.0,26885440
2259,0.0,57516678
2260,0.0,28357662
2261,2.0,98383347
2262,1.0,80165246
2263,4.0,11528521
2264,1.0,4212923
2265,-2.0,11048304
2266,1.0,108210592
2267,0.0,8240807
2268,1.0,13882220
2269,0.0,22648427
2270,-3.0,7498861
2271,4.0,9737429
2272,0.0,13517596
2273,-5.0,7538308
2274,0.0,96848942
2275,0.0,34867930
2276,1.0,23525307
2277,-2.0,30420256
2278,4.0,50855452
2279,-3.0,5967860
2280,-1.0,53846245
2281,1.0,6573247
2282,-1.0,5314653
2283,-2.0,3885686
2284,1.0,64059650
2285,0.0,13810422
2286,0.0,19266122
2287,0.0,52713920
2288,-3.0,38869378
2289,0.0,13323270
2290,0.0,517939969
2291,1.0,8519933
2292,1.0,8877566
2293,1.0,29307440
2294,-1.0,8792741
2295,0.0,20138652
2296,0.0,22231590
2297,0.0,14462262
2298,0.0,11670765
2299,0.0,13687388
2300,0.0,108581020
2301,0.0,95578281
2302,-1.0,35947021
2303,2.0,8331938
2304,1.0,11098323
2305,1.0,5449510
2306,1.0,14301819
2307,0.0,7482279
2308,2.0,7515223
2309,2.0,65983024
2310,-2.0,56536545
2311,1.0,134049956
2312,1.0,16644920
2313,0.0,41753022
2314,0.0,36946388
2315,1.0,100045138
2316,-1.0,8221816
2317,0.0,4633008
2318,1.0,4731566
2319,0.0,59331391
2320,-2.0,26592429
2321,-1.0,8844563
2322,2.0,4689404
2323,2.0,10852691
2324,-1.0,12864115
2325,1.0,19567926
2326,0.0,8718699
2327,-2.0,40695748
2328,2.0,7949942
2329,0.0,47368650
2330,-1.0,16344060
2331,1.0,6226156
2332,-3.0,15637570
2333,3.0,20088428
2334,2.0,53819569
2335,1.0,33782103
2336,0.0,107111739
2337,-1.0,55934250
2338,0.0,20948507
2339,-1.0,34022086
2340,3.0,85482831
2341,-3.0,41964308
2342,0.0,4595197
2343,1.0,52712331
2344,-1.0,13149436
2345,0.0,142971973
2346,1.0,25017137
2347,1.0,11346044
2348,0.0,812649567
2349,0.0,8876850
2350,-1.0,12579017
2351,1.0,13467806
2352,0.0,10633345
2353,-2.0,14310945
2354,-1.0,88105400
2355,1.0,9915602
2356,3.0,7750632
2357,1.0,5230587
2358,4.0,12452616
2359,3.0,6296226
2360,0.0,662017
2361,0.0,29375170
2362,-1.0,73811061
2363,1.0,6574925
2364,-1.0,119532644
2365,0.0,63247463
2366,-3.0,5872398
2367,0.0,13416024
2368,-1.0,76367558
2369,1.0,11083899
2370,5.0,96543916
2371,0.0,7938428
2372,-2.0,10662980
2373,-1.0,18427671
2374,0.0,45500040
2375,-2.0,77958610
2376,1.0,17601042
2377,0.0,11343475
2378,-1.0,34249318
2379,2.0,6649633
2380,-1.0,15369409
2381,2.0,6347768
2382,0.0,14468157
2383,-1.0,49072750
2384,-3.0,42544340
2385,0.0,185970138
2386,-1.0,10798860
2387,0.0,17677702
2388,0.0,8899016
2389,1.0,12430035
2390,1.0,57038500
2391,1.0,10449412
2392,0.0,33638982
2393,0.0,147139311
2394,1.0,36979386
2395,1.0,8410931
2396,-1.0,39440340
2397,2.0,8026571
2398,3.0,10606635
2399,1.0,3001428
2400,-1.0,9749379
2401,-3.0,13709558
2402,1.0,45158801
2403,0.0,8144423
2404,0.0,45969540
2405,0.0,10936701
2406,2.0,10118628
2407,2.0,8954679
2408,1.0,12870022
2409,-1.0,113724440
2410,2.0,6672550
2411,0.0,66371714
2412,0.0,35800187
2413,0.0,21589574
2414,-2.0,29583806
2415,-1.0,13868629
2416,2.0,94323720
2417,2.0,10313482
2418,0.0,10177252
2419,0.0,11641239
2420,-1.0,37767821
2421,0.0,10935571
2422,3.0,65047978
2423,1.0,33532030
2424,1.0,11056521
2425,0.0,18281780
2426,3.0,7455520
2427,-3.0,74217106
2428,0.0,10172201
2429,2.0,126448833
2430,-1.0,48464897
2431,-1.0,14002783
2432,0.0,18017761
2433,0.0,22307483
2434,-2.0,69120500
2435,0.0,61322285
2436,1.0,15521146
2437,-3.0,42891142
2438,0.0,129831321
2439,1.0,48905984
2440,-1.0,32033074
2441,2.0,10899168
2442,1.0,5170270
2443,-1.0,104241614
2444,1.0,9446564
2445,1.0,9913716
2446,-6.0,19498590
2447,0.0,10735618
2448,0.0,10174670
2449,0.0,14365720
2450,1.0,376198875
2451,2.0,50764088
2452,1.0,4534730
2453,1.0,22435020
2454,-1.0,9805682
2455,1.0,15777140
2456,0.0,50081876
2457,1.0,62876260
2458,-1.0,81249022
2459,3.0,16404970
2460,0.0,116031591
2461,1.0,57511031
2462,1.0,57488758
2463,-1.0,15656667
2464,0.0,16655258
2465,-1.0,41364910
2466,1.0,9912196
2467,0.0,9198609
2468,2.0,13537960
2469,0.0,16637261
2470,-1.0,15611069
2471,0.0,61725650
2472,1.0,158105520
2473,1.0,49394735
2474,0.0,29744210
2475,-3.0,20950682
2476,3.0,8192561
2477,1.0,67024666
2478,0.0,15234594
2479,1.0,7021146
2480,0.0,32626861
2481,0.0,19267588
2482,1.0,6623426
2483,2.0,9677933
2484,0.0,159527558
2485,-1.0,18169630
2486,0.0,99894314
2487,-1.0,15178100
2488,0.0,90373050
2489,0.0,5088372
2490,0.0,37994396
2491,-1.0,14133016
2492,-3.0,14963004
2493,0.0,66799776
2494,0.0,64541164
2495,3.0,20468403
2496,0.0,190117701
2497,-2.0,56198780
2498,-3.0,62940750
2499,1.0,71630364
2500,1.0,13966100
2501,2.0,61125196
2502,-1.0,47317902
2503,2.0,79908404
2504,-1.0,29990496
2505,0.0,31054492
2506,1.0,119490910
2507,0.0,34354797
2508,0.0,5257040
2509,0.0,21020003
2510,0.0,37112240
2511,-1.0,4581101
2512,-1.0,5686188
2513,1.0,53763136
2514,-1.0,27817232
2515,3.0,55272838
2516,2.0,6949199
2517,-1.0,28938160
2518,0.0,9364540
2519,0.0,6309338
2520,0.0,28373906
2521,0.0,78409390
2522,2.0,55641480
2523,1.0,8244889
2524,0.0,15893313
2525,-1.0,34394620
2526,0.0,62916010
2527,-1.0,84188950
2528,0.0,16813344
2529,0.0,16830777
2530,0.0,5445188
2531,1.0,24560638
2532,1.0,7618147
2533,-1.0,9974659
2534,0.0,57077560
2535,-3.0,5144219
2536,4.0,9112992
